Date,State,Confirmed,Deaths,Recovered
01-11-2020,Arunachal Pradesh,14852,12959,37
01-11-2020,Chandigarh,14418,13551,226
01-11-2020,Meghalaya,9452,8345,88
01-11-2020,Nagaland,9047,7454,39
01-11-2020,Ladakh,6270,5539,75
01-11-2020,Andaman and Nicobar Islands,4332,4100,59
01-11-2020,Sikkim,3940,3617,72
01-11-2020,Dadra and Nagar Haveli and Daman and Diu,3251,3210,2
01-11-2020,Mizoram,2753,2291,1
02-11-2020,Maharashtra,1683775,1514079,44024
02-11-2020,Karnataka,827064,765261,11192
02-11-2020,Andhra Pradesh,825966,795592,6706
02-11-2020,Tamil Nadu,727026,694880,11152
02-11-2020,Uttar Pradesh,483832,453458,7051
02-11-2020,Kerala,440130,348835,1512
02-11-2020,Delhi,392370,351635,6562
02-11-2020,West Bengal,377651,333990,6900
02-11-2020,Odisha,291825,277564,1331
02-11-2020,Telangana,240970,221992,1348
02-11-2020,Bihar,216707,208644,1097
02-11-2020,Assam,206517,196784,931
02-11-2020,Rajasthan,198747,181575,1917
02-11-2020,Chhattisgarh,188813,164537,2150
02-11-2020,Gujarat,173642,157110,3721
02-11-2020,Madhya Pradesh,172082,160586,2958
02-11-2020,Haryana,168880,154451,1795
02-11-2020,Punjab,133975,125566,4214
02-11-2020,Jharkhand,102087,95973,885
02-11-2020,Jammu and Kashmir,95325,87517,1482
02-11-2020,Uttarakhand,62550,57609,1027
02-11-2020,Goa,43768,40915,609
02-11-2020,Puducherry,35109,31345,595
02-11-2020,Tripura,30852,29234,348
02-11-2020,Himachal Pradesh,22264,18965,326
02-11-2020,Manipur,18750,15065,171
02-11-2020,Arunachal Pradesh,14881,13073,37
02-11-2020,Chandigarh,14476,13632,226
02-11-2020,Meghalaya,9607,8462,90
02-11-2020,Nagaland,9075,7535,39
02-11-2020,Ladakh,6287,5629,75
02-11-2020,Andaman and Nicobar Islands,4340,4112,60
02-11-2020,Sikkim,3958,3651,73
02-11-2020,Dadra and Nagar Haveli and Daman and Diu,3255,3219,2
02-11-2020,Mizoram,2757,2323,1
03-11-2020,Maharashtra,1687784,1524304,44128
03-11-2020,Karnataka,829640,773595,11221
03-11-2020,Andhra Pradesh,827882,798625,6719
03-11-2020,Tamil Nadu,729507,698820,11183
03-11-2020,Uttar Pradesh,485609,455498,7076
03-11-2020,Kerala,444268,355943,1533
03-11-2020,Delhi,396371,356459,6604
03-11-2020,West Bengal,381608,338075,6957
03-11-2020,Odisha,293214,279091,1340
03-11-2020,Telangana,242506,223413,1351
03-11-2020,Bihar,217277,209582,1101
03-11-2020,Assam,206982,197569,932
03-11-2020,Rajasthan,200495,182680,1926
03-11-2020,Chhattisgarh,190513,166391,2208
03-11-2020,Gujarat,174517,158114,3725
03-11-2020,Madhya Pradesh,172717,161454,2965
03-11-2020,Haryana,170446,155717,1810
03-11-2020,Punjab,134371,125961,4227
03-11-2020,Jharkhand,102490,96485,886
03-11-2020,Jammu and Kashmir,95710,88140,1490
03-11-2020,Uttarakhand,62881,58050,1029
03-11-2020,Goa,43954,41123,616
03-11-2020,Puducherry,35178,31827,595
03-11-2020,Tripura,30989,29318,350
03-11-2020,Himachal Pradesh,22598,19304,336
03-11-2020,Manipur,19091,15343,180
03-11-2020,Arunachal Pradesh,14998,13238,38
03-11-2020,Chandigarh,14528,13708,227
03-11-2020,Meghalaya,9678,8579,90
03-11-2020,Nagaland,9096,7689,42
03-11-2020,Ladakh,6357,5671,76
03-11-2020,Andaman and Nicobar Islands,4352,4132,60
03-11-2020,Sikkim,3967,3655,73
03-11-2020,Dadra and Nagar Haveli and Daman and Diu,3257,3221,2
03-11-2020,Mizoram,2792,2347,1
04-11-2020,Maharashtra,1692693,1531277,44248
04-11-2020,Karnataka,832396,780735,11247
04-11-2020,Andhra Pradesh,830731,802325,6734
04-11-2020,Tamil Nadu,731942,701527,11214
04-11-2020,Uttar Pradesh,487335,457708,7089
04-11-2020,Kerala,451130,364745,1559
04-11-2020,Delhi,403096,360069,6652
04-11-2020,West Bengal,385589,342133,7013
04-11-2020,Odisha,294415,280553,1352
04-11-2020,Telangana,244143,224686,1357
04-11-2020,Bihar,218203,210672,1108
04-11-2020,Assam,207361,198042,934
04-11-2020,Rajasthan,202220,183899,1936
04-11-2020,Chhattisgarh,192237,168201,2266
04-11-2020,Gujarat,175471,159311,3731
04-11-2020,Madhya Pradesh,173384,162366,2974
04-11-2020,Haryana,172130,156975,1817
04-11-2020,Punjab,134786,126315,4245
04-11-2020,Jharkhand,102887,96975,891
04-11-2020,Jammu and Kashmir,96188,88718,1502
04-11-2020,Uttarakhand,63197,58459,1033
04-11-2020,Goa,44189,41362,618
04-11-2020,Puducherry,35325,32284,596
04-11-2020,Tripura,31105,29430,353
04-11-2020,Himachal Pradesh,22932,19469,344
04-11-2020,Manipur,19241,15460,184
04-11-2020,Arunachal Pradesh,15083,13367,42
04-11-2020,Chandigarh,14608,13751,228
04-11-2020,Meghalaya,9741,8680,90
04-11-2020,Nagaland,9151,7869,42
04-11-2020,Ladakh,6441,5701,76
04-11-2020,Andaman and Nicobar Islands,4372,4153,60
04-11-2020,Sikkim,4004,3660,73
04-11-2020,Dadra and Nagar Haveli and Daman and Diu,3257,3225,2
04-11-2020,Mizoram,2893,2376,1
05-11-2020,Maharashtra,1698198,1540005,44548
05-11-2020,Karnataka,835773,788780,11281
05-11-2020,Andhra Pradesh,833208,805026,6744
05-11-2020,Tamil Nadu,734429,704031,11244
05-11-2020,Uttar Pradesh,489502,459722,7104
05-11-2020,Kerala,459646,372951,1587
05-11-2020,Delhi,409938,365866,6703
05-11-2020,West Bengal,389576,346262,7068
05-11-2020,Odisha,295889,282073,1364
05-11-2020,Telangana,245682,225664,1362
05-11-2020,Bihar,218605,211398,1113
05-11-2020,Assam,207741,198697,934
05-11-2020,Rajasthan,203990,185722,1945
05-11-2020,Chhattisgarh,194499,169410,2316
05-11-2020,Gujarat,176446,160333,3737
05-11-2020,Madhya Pradesh,174091,163250,2987
05-11-2020,Haryana,174082,158136,1836
05-11-2020,Punjab,135313,126583,4259
05-11-2020,Jharkhand,103188,97480,894
05-11-2020,Jammu and Kashmir,96700,89254,1511
05-11-2020,Uttarakhand,63585,58729,1038
05-11-2020,Goa,44372,41611,626
05-11-2020,Puducherry,35429,32703,597
05-11-2020,Tripura,31237,29545,353
05-11-2020,Himachal Pradesh,23365,19579,355
05-11-2020,Manipur,19503,15618,187
05-11-2020,Arunachal Pradesh,15160,13472,43
05-11-2020,Chandigarh,14702,13802,229
05-11-2020,Meghalaya,9801,8752,90
05-11-2020,Nagaland,9207,8017,44
05-11-2020,Ladakh,6553,5772,79
05-11-2020,Andaman and Nicobar Islands,4389,4163,60
05-11-2020,Sikkim,4067,3740,73
05-11-2020,Dadra and Nagar Haveli and Daman and Diu,3262,3228,2
05-11-2020,Mizoram,2958,2435,2
06-11-2020,Maharashtra,1703444,1551282,44804
06-11-2020,Karnataka,838929,794503,11312
06-11-2020,Andhra Pradesh,835953,807318,6757
06-11-2020,Tamil Nadu,736777,706444,11272
06-11-2020,Uttar Pradesh,491354,461073,7131
06-11-2020,Kerala,466466,380650,1613
06-11-2020,Delhi,416653,371155,6769
06-11-2020,West Bengal,393524,350449,7122
06-11-2020,Odisha,297274,283533,1378
06-11-2020,Telangana,247284,226646,1366
06-11-2020,Bihar,219349,211872,1121
06-11-2020,Assam,208054,199458,934
06-11-2020,Rajasthan,205800,187544,1955
06-11-2020,Chhattisgarh,196233,170760,2360
06-11-2020,Gujarat,177436,161388,3744
06-11-2020,Haryana,176146,159643,1859
06-11-2020,Madhya Pradesh,174825,164067,2992
06-11-2020,Punjab,135834,126932,4281
06-11-2020,Jharkhand,103543,97964,894
06-11-2020,Jammu and Kashmir,97224,89905,1517
06-11-2020,Uttarakhand,64065,59338,1047
06-11-2020,Goa,44544,41849,630
06-11-2020,Puducherry,35550,33123,597
06-11-2020,Tripura,31347,29666,354
06-11-2020,Himachal Pradesh,23809,19780,361
06-11-2020,Manipur,19725,15750,189
06-11-2020,Arunachal Pradesh,15244,13580,43
06-11-2020,Chandigarh,14794,13862,229
06-11-2020,Meghalaya,9893,8813,91
06-11-2020,Nagaland,9264,8161,45
06-11-2020,Ladakh,6633,5802,79
06-11-2020,Andaman and Nicobar Islands,4403,4175,60
06-11-2020,Sikkim,4093,3778,75
06-11-2020,Dadra and Nagar Haveli and Daman and Diu,3268,3230,2
06-11-2020,Mizoram,2990,2473,2
07-11-2020,Maharashtra,1710314,1562342,44965
07-11-2020,Karnataka,841889,797204,11347
07-11-2020,Andhra Pradesh,838363,809770,6768
07-11-2020,Tamil Nadu,739147,708846,11299
07-11-2020,Uttar Pradesh,493527,463240,7155
07-11-2020,Kerala,473468,388504,1640
07-11-2020,Delhi,423831,377276,6833
07-11-2020,West Bengal,397466,354732,7177
07-11-2020,Odisha,298768,285174,1393
07-11-2020,Telangana,248891,227583,1372
07-11-2020,Bihar,220099,212452,1129
07-11-2020,Assam,208389,200384,938
07-11-2020,Rajasthan,207597,189354,1966
07-11-2020,Chhattisgarh,197991,172513,2412
07-11-2020,Gujarat,178471,162709,3748
07-11-2020,Haryana,178413,161176,1880
07-11-2020,Madhya Pradesh,175603,164923,3004
07-11-2020,Punjab,136481,127304,4295
07-11-2020,Jharkhand,103899,98365,895
07-11-2020,Jammu and Kashmir,97805,90537,1523
07-11-2020,Uttarakhand,64538,59746,1056
07-11-2020,Goa,44747,42056,633
07-11-2020,Puducherry,35675,33437,598
07-11-2020,Tripura,31434,29792,356
07-11-2020,Himachal Pradesh,24239,20033,361
07-11-2020,Manipur,19891,16092,191
07-11-2020,Arunachal Pradesh,15325,13679,43
07-11-2020,Chandigarh,14927,13925,230
07-11-2020,Meghalaya,9979,8904,91
07-11-2020,Nagaland,9327,8282,45
07-11-2020,Ladakh,6718,5854,80
07-11-2020,Andaman and Nicobar Islands,4420,4194,60
07-11-2020,Sikkim,4144,3786,75
07-11-2020,Dadra and Nagar Haveli and Daman and Diu,3272,3233,2
07-11-2020,Mizoram,3032,2485,2
08-11-2020,Maharashtra,1714273,1569090,45115
08-11-2020,Karnataka,844147,799439,11369
08-11-2020,Andhra Pradesh,840730,812517,6779
08-11-2020,Tamil Nadu,741488,711198,11324
08-11-2020,Uttar Pradesh,495421,465250,7180
08-11-2020,Kerala,480669,395624,1668
08-11-2020,Delhi,430784,383614,6912
08-11-2020,West Bengal,401394,359071,7235
08-11-2020,Odisha,300140,286857,1410
08-11-2020,Telangana,250331,229064,1377
08-11-2020,Bihar,220936,213513,1136
08-11-2020,Rajasthan,209438,191132,1979
08-11-2020,Assam,208637,200939,940
08-11-2020,Chhattisgarh,199562,173872,2434
08-11-2020,Haryana,180424,162814,1897
08-11-2020,Gujarat,179517,163640,3753
08-11-2020,Madhya Pradesh,176468,165715,3017
08-11-2020,Punjab,136958,127821,4310
08-11-2020,Jharkhand,104239,98776,897
08-11-2020,Jammu and Kashmir,98337,91225,1528
08-11-2020,Uttarakhand,65036,60083,1063
08-11-2020,Goa,44916,42239,641
08-11-2020,Puducherry,35744,33932,600
08-11-2020,Tripura,31517,29858,357
08-11-2020,Himachal Pradesh,24812,20243,371
08-11-2020,Manipur,20131,16714,194
08-11-2020,Arunachal Pradesh,15389,13785,45
08-11-2020,Chandigarh,15025,13978,232
08-11-2020,Meghalaya,10047,8959,93
08-11-2020,Nagaland,9455,8336,45
08-11-2020,Ladakh,6790,5894,80
08-11-2020,Andaman and Nicobar Islands,4441,4206,60
08-11-2020,Sikkim,4195,3805,76
08-11-2020,Dadra and Nagar Haveli and Daman and Diu,3273,3239,2
08-11-2020,Mizoram,3090,2526,2
09-11-2020,Maharashtra,1719858,1577322,45240
09-11-2020,Karnataka,846887,801799,11391
09-11-2020,Andhra Pradesh,842967,814773,6791
09-11-2020,Tamil Nadu,743822,713584,11344
09-11-2020,Uttar Pradesh,497563,467108,7206
09-11-2020,Kerala,486109,402477,1692
09-11-2020,Delhi,438529,389683,6989
09-11-2020,West Bengal,405314,363454,7294
09-11-2020,Odisha,301574,288168,1425
09-11-2020,Telangana,251188,230568,1381
09-11-2020,Bihar,221624,214207,1144
09-11-2020,Rajasthan,211310,192945,1989
09-11-2020,Assam,208789,201334,943
09-11-2020,Chhattisgarh,200937,176129,2447
09-11-2020,Haryana,182804,164444,1912
09-11-2020,Gujarat,180537,164459,3760
09-11-2020,Madhya Pradesh,177359,166403,3028
09-11-2020,Punjab,137445,128217,4318
09-11-2020,Jharkhand,104442,99074,897
09-11-2020,Jammu and Kashmir,98892,91681,1533
09-11-2020,Uttarakhand,65279,60242,1065
09-11-2020,Goa,45065,42446,643
09-11-2020,Puducherry,35838,34067,601
09-11-2020,Tripura,31543,29965,359
09-11-2020,Himachal Pradesh,25486,20393,377
09-11-2020,Manipur,20376,17072,197
09-11-2020,Arunachal Pradesh,15436,13881,46
09-11-2020,Chandigarh,15134,14024,234
09-11-2020,Meghalaya,10202,9075,93
09-11-2020,Nagaland,9474,8440,46
09-11-2020,Ladakh,6809,5960,84
09-11-2020,Andaman and Nicobar Islands,4450,4221,60
09-11-2020,Sikkim,4245,3894,78
09-11-2020,Dadra and Nagar Haveli and Daman and Diu,3274,3246,2
09-11-2020,Mizoram,3096,2618,2
10-11-2020,Maharashtra,1723135,1581373,45325
10-11-2020,Karnataka,848850,804485,11410
10-11-2020,Andhra Pradesh,844359,816322,6802
10-11-2020,Tamil Nadu,746079,715892,11362
10-11-2020,Uttar Pradesh,499199,469003,7231
10-11-2020,Kerala,489702,408460,1714
10-11-2020,Delhi,443552,396697,7060
10-11-2020,West Bengal,409221,367850,7350
10-11-2020,Odisha,302793,289689,1441
10-11-2020,Telangana,252455,232489,1385
10-11-2020,Bihar,222917,215263,1151
10-11-2020,Rajasthan,213169,194629,1998
10-11-2020,Assam,209117,201842,947
10-11-2020,Chhattisgarh,202523,178838,2464
10-11-2020,Haryana,185231,166595,1919
10-11-2020,Gujarat,181508,165452,3765
10-11-2020,Madhya Pradesh,178168,167084,3034
10-11-2020,Punjab,137999,128727,4338
